Date,Monthly Close
,DBC
2012-01-31,24.320405960083008
2012-02-29,25.62250518798828
2012-03-30,25.168079376220703
2012-04-30,24.82726287841797
2012-05-31,22.057024002075195
2012-06-29,22.502710342407227
2012-07-31,23.813547134399414
2012-08-31,25.15934181213379
2012-09-28,25.06321144104004
2012-10-31,24.08445167541504
2012-11-30,24.556354522705078
2012-12-31,24.276708602905273
2013-01-31,24.87969398498535
2013-02-28,23.70867919921875
2013-03-28,23.86598014831543
2013-04-30,22.957134246826172
2013-05-31,22.59883689880371
2013-06-28,21.96089744567871
2013-07-31,22.660011291503906
2013-08-30,23.297950744628906
2013-09-30,22.51144790649414
2013-10-31,22.502710342407227
2013-11-29,22.292978286743164
2013-12-31,22.424060821533203
2014-01-31,21.74242401123047
2014-02-28,22.834787368774414
2014-03-31,22.826051712036133
2014-04-30,23.079479217529297
2014-05-30,22.74740219116211
2014-06-30,23.228038787841797
2014-07-31,22.126935958862305
2014-08-29,21.87350845336914
2014-09-30,20.291763305664062
2014-10-31,19.505260467529297
2014-11-28,17.844867706298828
2014-12-31,16.123300552368164
2015-01-30,15.205714225769043
2015-02-27,15.87861156463623
2015-03-31,14.91733169555664
2015-04-30,15.983480453491211
2015-05-29,15.4766206741333
2015-06-30,15.73005199432373
2015-07-31,13.746315956115723
2015-08-31,13.711359977722168
2015-09-30,13.239459037780762
2015-10-30,13.28315258026123
2015-11-30,12.400522232055664
2015-12-31,11.675192832946777
2016-01-29,11.168335914611816
2016-02-29,11.142118453979492
2016-03-31,11.614019393920898
2016-04-29,12.741339683532715
2016-05-31,12.854947090148926
2016-06-30,13.414237976074219
2016-07-29,12.479172706604004
2016-08-31,12.575300216674805
2016-09-30,13.11711311340332
2016-10-31,13.073418617248535
2016-11-30,13.291893005371094
2016-12-30,13.84244441986084
2017-01-31,13.7637939453125
2017-02-28,13.737577438354492
2017-03-31,13.291893005371094
2017-04-28,12.933597564697266
2017-05-31,12.750080108642578
2017-06-30,12.627734184265137
2017-07-31,13.143330574035645
2017-08-31,13.195764541625977
2017-09-29,13.457930564880371
2017-10-31,13.991004943847656
2017-11-30,14.122088432312012
2017-12-29,14.515340805053711
2018-01-31,14.943549156188965
2018-02-28,14.50660228729248
2018-03-29,14.8386812210083
2018-04-30,15.345538139343262
2018-05-31,15.756267547607422
2018-06-29,15.450406074523926
2018-07-31,15.074630737304688
2018-08-31,15.188236236572266
2018-09-28,15.70383071899414
2018-10-31,14.821202278137207
2018-11-30,13.361804008483887
2018-12-31,12.827163696289062
2019-01-31,13.738964080810547
2019-02-28,14.128470420837402
2019-03-29,14.07535457611084
2019-04-30,14.243552207946777
2019-05-31,13.393718719482422
2019-06-28,13.924863815307617
2019-07-31,13.765521049499512
2019-08-30,13.128145217895508
2019-09-30,13.314046859741211
2019-10-31,13.570767402648926
2019-11-29,13.55306339263916
2019-12-31,14.345802307128906
2020-01-31,13.113592147827148
2020-02-28,12.241150856018066
2020-03-31,10.118513107299805
2020-04-30,9.80371379852295
2020-05-29,10.595207214355469
2020-06-30,11.071901321411133
2020-07-31,11.638537406921387
2020-08-31,12.178192138671875
2020-09-30,11.746469497680664
2020-10-30,11.377705574035645
2020-11-30,12.53796100616455
2020-12-31,13.22152328491211
2021-01-29,13.662240028381348
2021-02-26,15.047351837158203
2021-03-31,14.939422607421875
2021-04-30,16.108673095703125
2021-05-28,16.72927474975586
2021-06-30,17.31389808654785
2021-07-30,17.538753509521484
2021-08-31,17.250940322875977
2021-09-30,18.150362014770508
2021-10-29,19.202688217163086
2021-11-30,17.52076530456543
2021-12-31,18.690017700195312
2022-01-31,20.16507339477539
2022-02-28,21.469236373901367
2022-03-31,23.43897247314453
2022-04-29,24.761125564575195
2022-05-31,25.903390884399414
2022-06-30,23.960636138916016
2022-07-29,23.483943939208984
2022-08-31,23.133169174194336
2022-09-30,21.505210876464844
2022-10-31,22.593515396118164
2022-11-30,22.926301956176758
2022-12-30,22.304651260375977
2023-01-31,22.503719329833984
2023-02-28,21.499330520629883
2023-03-31,21.481233596801758
2023-04-28,21.318359375
2023-05-31,19.952030181884766
2023-06-30,20.540185928344727
2023-07-31,22.331796646118164
2023-08-31,22.25035858154297
2023-09-29,22.585153579711914
2023-10-31,22.17797088623047
2023-11-30,21.63505744934082
2023-12-29,20.92298698425293
2024-01-31,21.19828987121582
2024-02-29,20.875520706176758
2024-03-28,21.80585289001465
2024-04-30,22.157100677490234
2024-05-31,22.090648651123047
2024-06-28,22.052675247192383
2024-07-31,21.435619354248047
2024-08-30,20.989439010620117
2024-09-30,21.14133071899414
2024-10-31,21.445112228393555
2024-11-29,21.01791763305664
2024-12-31,21.3799991607666
2025-01-31,21.969999313354492
2025-02-28,22.0
2025-03-31,22.5
2025-04-29,20.959999084472656
